Date,Moisture_600,Blaine_After_HPGR,Tfe_Before_Mixer,FeO_Before_Mixer,Online_hours,Grate_Feed(ton),Grate_Speed(rpm),Depth(mm),EP1_Temp(deg),EP2_Temp(deg),Grate_Zoon3_Temp(deg),Grate_Zoon4_Temp(deg),Amb_Temp(deg),KL1_Speed(rpm),AN1_Speed(rpm),730FN1_Damper,730FN1_Amp,AN1_Zoon3_Temp(deg),Gas_Consumption(Nm3)
7/6/2020,9.35,2046.571429,67.29666667,24.29666667,24,13011.98,5.821514802,163.8442591,109.466313,84.66582414,808.6154347,1030.675795,33.11583976,1.67981388,1.666258312,36.22083333,179.2039012,153.4825065,168520
7/7/2020,9.068055556,2042.583333,67.39333333,24.24666667,24,12582.81,5.602331027,162.6700773,108.1904807,84.58255123,794.2567587,1028.901017,33.09320417,1.679870619,1.582958627,34.50694444,175.4736434,153.8740908,168400
7/8/2020,9.246875,2028,67.15,24.4,24,13075.85,5.744963041,166.4093352,110.5012402,84.01496018,809.8889785,1028.971294,33.33740544,1.679983916,1.662730631,36.60416667,180.5738821,151.1894248,171770
7/10/2020,9.030555556,2055.5,67.29666667,23.95,24,13242.32,5.826750431,166.2191035,111.3809482,83.45382869,794.0138101,1014.925718,36.05824644,1.680438708,1.678257204,35.70069444,178.0623619,173.0839436,176020
7/11/2020,8.961111111,2043.166667,67.095,24.57,24,13248.59,5.83075622,166.6069578,109.8885556,83.4044436,817.0913753,1019.565444,35.59199256,1.680435684,1.694458655,36.38194444,179.4961851,170.4911552,169380
7/13/2020,8.996825397,2005.272727,67.41,25.31,19.35,9101.89,4.074077661,149.6139781,100.8311113,73.48039846,546.9157072,919.3369821,34.41578003,1.536938259,1.162053727,28.35486111,158.9286505,113.400012,165160
7/14/2020,9.009722222,2033.363636,67.49333333,25.45333333,23.36666667,12206.23,5.336852538,164.4775327,112.3507639,86.6138832,771.1933315,1010.58958,35.23504121,1.680148047,1.550276673,34.33472222,173.7564686,169.8256023,165390
7/15/2020,8.868055556,2037.333333,67.29666667,25.41,23.8,12869.88,5.797238153,165.3830251,117.0669459,89.08181697,802.2112354,1017.635284,34.82372512,1.680191102,1.650307159,36.94930556,181.3977124,150.7277704,165460
7/16/2020,8.816901408,1994.583333,67.54666667,25.26666667,23.88333333,12862.96,5.634177462,170.674998,115.9012393,88.98501113,809.5500491,1039.47143,34.19151942,1.680325025,1.607705324,36.61597222,180.8314537,145.9834493,164660
7/17/2020,8.954166667,1967.25,67.38,25.09666667,23.88333333,12283.71,5.535486624,167.3065363,117.9930861,91.4718249,812.9065388,1030.903382,33.15078321,1.68023968,1.583752873,34.66736111,176.4314297,143.7650363,159390
7/18/2020,9.077777778,2030.636364,67.53,25.50333333,23.93333333,13136.39,5.758316416,169.3192963,111.7463953,88.68253273,838.6103086,1022.663084,34.56545166,1.680358012,1.678752837,35.05555556,175.7496983,166.6050055,168010
7/19/2020,9.05915493,2018.090909,67.52666667,25.31666667,24,13160.06,5.93240888,163.8016859,115.477169,92.17779299,838.8527632,1013.16965,35.58662808,1.680575826,1.674619096,36.22916667,179.8253637,157.2377411,168540
7/20/2020,9.056944444,1986.363636,67.32,24.94666667,23.98333333,12723.91,5.687294116,163.7955017,118.7136008,95.60543035,814.3497876,992.3721067,35.81913737,1.680386278,1.649453827,34.50625,176.8299325,154.9889848,162800
7/21/2020,9.027777778,1997.909091,67.26333333,25.24,24,12915.51,5.724841112,165.0818784,114.350926,92.54443232,803.6993327,986.6896319,34.93203031,1.680331762,1.669670499,35.67361111,178.7403616,157.015118,165410
7/22/2020,8.968181818,1970.083333,67.34,24.68666667,23.95,12845.13,5.83544389,163.9394361,117.6380781,96.06727643,819.6391868,1012.732205,35.13724455,1.680035131,1.626799299,36.35069444,180.5333972,148.309576,167120
7/23/2020,8.907692308,1969.25,67.39666667,24.64,23.9,12470.42,5.56823077,166.5545634,120.4772707,97.41071903,800.9382765,997.6160523,36.5649415,1.676557562,1.590857541,34.49930556,175.3814698,149.6198277,158180
7/24/2020,8.853571429,1931.333333,67.32666667,24.95333333,23.18333333,11945.07,5.360918108,164.2777038,117.4800361,96.93151262,792.1676967,999.738031,37.22168032,1.600356903,1.549327064,33.70555556,172.1845388,160.2770784,163000
7/25/2020,9.020833333,1940.166667,67.55,24.54666667,21.45,10373.29,4.61243304,159.8312551,121.6672423,98.57930251,719.0974142,971.2848773,38.28642561,1.500132044,1.321723106,30.77638889,161.8009777,131.5941706,155690
7/26/2020,9.093548387,1929.9,67.36,25.12333333,24,12531.99,5.794963725,162.587136,119.9407917,100.5285501,804.9932482,987.4184537,37.91087306,1.680341626,1.613829495,35.775,178.3115514,138.5036886,157670
7/27/2020,9.175,1963.7,67.21,24.74,22.46666667,11304.02,5.1951012,161.9228764,123.2359745,100.8087568,760.1132605,981.035076,37.01037113,1.657135548,1.440601832,32.48125,170.2851973,131.2444631,161680
7/28/2020,9.071186441,1971.875,67.36,25.12,24,12574.94,5.69071539,163.5463992,119.3071324,103.479963,803.9483872,1001.701641,37.17428225,1.651178393,1.615111581,35.81875,178.1076017,152.2029313,161990
7/29/2020,9.070967742,1898.272727,67.59666667,25.12,22.1,10708.77,4.919035315,154.2504249,125.2626682,104.4102897,745.6622917,1008.931023,36.71069851,1.604845965,1.365692177,32.44722222,165.9893402,135.2742861,161640
7/30/2020,9.198611111,1951.833333,67.51,24.73333333,22.26666667,11118.129,5.009203802,159.5930007,118.975001,98.26858107,724.4969354,994.6711855,36.88973486,1.625436832,1.412183712,32.59375,169.9666622,132.5544504,164050
7/31/2020,9.013888889,1974.75,67.65666667,24.59666667,24,12741.184,5.781349924,164.1348991,116.4313824,97.86602909,814.5211715,1008.274627,37.58057306,1.64033485,1.636090822,36.46527778,179.0308389,147.1235575,164800
8/1/2020,9.143055556,1975.833333,67.43,25.31333333,24,12908.066,5.924556699,162.4295021,115.7797109,100.1123986,835.0275818,1011.957663,33.23560407,1.64025565,1.637162628,36.35625,178.7191126,156.2801949,171240
8/2/2020,9.028333333,1971.222222,67.50666667,23.99666667,24,13080.463,5.840727543,164.3542387,112.3275352,100.4499982,834.4361283,1016.109343,34.78913882,1.640303255,1.6551202,36.46111111,179.2998331,165.0997507,169520
8/3/2020,8.833333333,1999,67.50666667,23.99666667,20.11666667,10828.473,4.806321537,164.7328192,118.4268778,100.584621,781.1332619,957.7531609,35.79108015,1.594575965,1.423488855,31.28263889,166.3622655,146.3329021,158630
8/5/2020,9.048837209,1965.333333,67.295,25.025,24,12367.756,5.609444496,163.2706146,111.0305088,97.08466871,704.9663918,992.1568773,34.50103026,1.616849923,1.574933894,35.34444444,177.4447366,134.994405,177230
8/6/2020,9.079166667,1916.583333,67.41666667,25.69333333,18.35,8847.891,4.054119901,163.6610101,122.3478647,100.7318738,657.1824348,946.6617008,35.68193544,1.633453847,1.143796549,26.43263889,154.8454295,109.7648839,161240
8/7/2020,9.266666667,1970.545455,67.37333333,25.06666667,24,12963.902,5.877328918,165.6076946,111.4924282,100.9905363,813.1394662,1016.393894,35.10331773,1.660331451,1.676664044,35.87430556,179.012839,166.3005563,167960
8/8/2020,9.198611111,1999.454545,67.13333333,25.44333333,24,13034.421,5.906977576,169.3568812,115.5715555,101.6495512,838.188334,1044.221813,33.35464893,1.660721939,1.652834781,36.51666667,180.5695643,160.2235501,178330
8/9/2020,9.1875,2008.818182,67.32666667,24.91333333,24,12967.114,5.863613472,166.4476432,113.9850431,105.4536349,839.7865151,1039.776196,33.34833469,1.660655618,1.632130468,36.66458333,180.4636922,158.7240227,167510
8/10/2020,9.083076923,1969.416667,67.25,24.21,24,12903.932,5.882386123,165.7786648,116.8209738,106.3246644,840.7890699,1020.936113,34.88431752,1.660772179,1.626989122,36.52986111,179.888507,160.4396293,163170
8/11/2020,9.094444444,1921.1,67.32666667,24.54666667,23.28333333,11645.153,5.243278396,164.7174018,118.9971994,106.6172372,805.0080997,1006.526523,36.97189957,1.618606695,1.500752249,32.20625,169.1424468,154.4425213,159050
8/12/2020,9.060294118,1884.909091,67.63333333,25.08,23.96666667,12892.526,5.662837938,164.6492259,111.166454,102.60352,828.2362348,1027.858257,37.89366416,1.652623882,1.646154647,36.51527778,178.8806075,169.7484277,166520
8/13/2020,9.068055556,1864.090909,67.73666667,24.68,22.66666667,11664.4346,5.253893449,159.010561,119.7303765,106.3579579,770.3150484,1038.482663,38.76765826,1.660703949,1.501389742,33.53888889,171.1742107,141.604783,166430
8/14/2020,9.0875,1887.363636,67.63333333,24.18666667,24,12987.6382,5.777773379,158.7472443,118.2685177,109.5993302,825.3359657,1071.193346,38.87501966,1.660592388,1.642177656,36.37152778,176.7768376,167.4820018,169960
8/15/2020,9.045833333,1885.454545,67.69,24.91,24,13096.0894,5.723106345,157.1341042,114.5477325,106.8408295,833.9371336,1011.20641,40.28817093,1.660536902,1.662745825,36.77847222,177.0692898,169.7139568,165300
8/16/2020,9.104166667,1895.363636,67.89,25.01,24,13017.4458,5.905240617,159.7345607,118.8819589,108.7109974,833.7181404,1257.154838,39.31041567,1.660669089,1.660692929,36.53958333,177.0270383,158.7748437,165060
8/17/2020,9.048611111,1876.454545,67.51333333,24.40333333,24,12798.46,5.819809041,165.5513676,122.0512132,109.2874167,823.899913,1241.275729,35.03998779,1.660616625,1.6188412,36.68472222,180.0417712,135.2487114,166210
8/18/2020,9.002777778,1890.375,67.62333333,25.06666667,24,12905.042,5.916376573,166.2363682,119.5693236,109.3906916,833.0268176,1303.756288,34.67361903,1.660604126,1.647272728,36.56805556,180.1193442,139.0512173,170160
8/19/2020,9.0125,1948.727273,67.48666667,25.11333333,24,12891.676,5.870201676,164.8065491,120.4678895,108.1575273,833.395781,1056.819337,33.79373606,1.660508117,1.645521426,36.50069444,180.2267011,130.6591686,169220
8/20/2020,8.994444444,1928.363636,67.53333333,24.1,23.93333333,12733.427,5.823661512,161.4985489,122.3593787,110.5891127,854.6694249,1023.933214,35.17850146,1.660608638,1.618808578,36.16111111,178.3734265,143.3936596,168130
8/21/2020,8.880555556,1919.272727,67.61,23.92666667,24,12981.202,5.735303724,165.6599511,118.3038674,109.500455,856.7548494,1023.933214,36.20737483,1.660699298,1.652805983,36.86527778,179.3026911,145.0308783,166320
8/22/2020,8.815151515,1978.666667,67.78,23.97333333,23.3,12457.412,5.529227969,163.8688819,122.1075253,109.8036611,838.2605724,1010.183805,37.66075845,1.64111631,1.604757288,35.00763889,173.8792702,149.5116689,165920
8/23/2020,8.9125,1969.875,67.23,24.62666667,24,12932.245,5.733311308,158.2107944,118.5635921,110.4124673,840.7226433,998.3367896,38.33203112,1.640423774,1.662654861,35.90555556,175.7455117,161.8895703,162770
8/24/2020,9.061111111,2005.416667,67.13666667,22.39333333,23.91666667,12803.251,5.751377079,156.1594043,114.5593135,105.9189619,831.9113945,1014.235574,36.37545786,1.641562631,1.655571,35.74930556,177.1968986,166.5856083,169940
8/25/2020,9.081944444,1964.090909,67.24666667,24.65,23.86666667,12844.7805,5.881414045,167.693033,119.768184,107.8268324,853.5739802,1035.680825,32.95901503,1.640606552,1.630167001,36.62569444,180.5089985,157.7306602,175790
8/26/2020,9.073239437,1978.666667,67.33333333,24.28666667,24,13050.31849,5.952548343,170.3637792,115.643079,108.2379456,867.0305427,1035.892092,30.03795209,1.658490651,1.672552498,36.51597222,182.1144286,146.2455281,178770
8/27/2020,8.977777778,1976.090909,67.28333333,25.38333333,23.9,12672.18641,5.858961019,165.9912212,117.9297134,109.7504071,843.528597,1029.540902,29.72501783,1.660601658,1.641067918,36.40763889,182.6552018,138.7496239,176780
8/28/2020,8.9625,1928.75,67.20333333,24.71,24,12733.6806,5.944257185,161.8206096,118.5399023,110.4022755,843.9830492,1026.932941,30.29531978,1.66060336,1.630695504,36.62638889,181.4548353,140.1504549,173090
8/29/2020,8.959722222,1945,67.36666667,24.49,24,12913.368,5.791351841,167.1901123,116.987329,108.6162708,849.9613934,1025.642254,30.78217753,1.660808152,1.659557917,36.67986111,182.4707334,137.276715,170850
8/30/2020,8.866666667,1939.818182,67.25666667,24.76666667,24,12975.791,5.82044693,167.5179081,115.4518452,106.673781,862.0431317,1016.021308,32.24118772,1.660858882,1.701561686,36.09027778,180.1171475,148.0905824,166990
8/31/2020,9.037681159,1977.2,67.26,25.09333333,24,12834.441,5.838288338,165.5742953,116.6319145,108.3777501,850.8458199,1000.976218,30.46785558,1.660550688,1.660896604,35.70833333,180.9027037,146.0184126,167250
9/1/2020,8.931944444,1931.363636,67.62666667,24.12,22.41666667,11194.255,5.148084757,166.7674414,132.1175751,109.2930781,833.0666705,995.7294818,29.80559087,1.660201277,1.454119455,32.64930556,174.1988405,117.6823719,167410
9/2/2020,8.980555556,1968.916667,67.59333333,24.25333333,24,12694.753,5.905011132,164.5844629,126.7823048,107.4624184,833.0666705,1016.628498,29.0112824,1.660087529,1.634345379,36.31805556,183.8957962,126.0745479,169600
9/3/2020,8.822222222,1925.666667,67.55,24.4,23.86666667,12274.37,5.739165452,159.3699685,127.191291,108.329684,822.5669882,1008.415634,29.67616078,1.660310513,1.571243453,35.40625,180.7561318,130.2873361,171210
9/4/2020,8.934722222,1917.75,67.59333333,24.88,24,12735.678,5.997853181,160.711061,143.7752218,108.2447166,836.2546617,1006.031061,29.7704239,1.660241555,1.643552693,36.33958333,182.5788149,129.173565,170450
9/5/2020,9.228787879,1938.916667,67.31666667,24.92666667,24,12958.952,5.874488868,163.0788332,130.7140906,104.6177364,837.695468,1017.042531,30.15645709,1.660445167,1.66976216,36.69861111,182.6335915,139.9933454,173730
9/6/2020,9.165277778,1956.833333,67.15333333,24.06666667,24,12771.584,5.913506903,162.2639953,180.4912578,107.5066348,833.1594817,1015.559937,30.09568798,1.660385306,1.675699539,36.51458333,181.381862,143.2907034,177790
9/7/2020,9.173239437,2008.5,66.79666667,23.32,23.96666667,12826.979,6.012513894,159.336598,120.5756755,109.184167,837.4757115,1030.191012,30.2611539,1.660168813,1.654183104,36.60208333,182.0371735,147.3290935,182210
9/8/2020,9.254166667,2025.333333,67.07666667,23.73666667,24,12916.35,6.127328908,161.2936874,122.0046987,111.7947754,831.8845921,1011.54514,31.20914862,1.660056139,1.644986613,36.87222222,181.6704776,156.959391,181390
9/9/2020,9.204166667,2028.8,67.18666667,24.42,23.96666667,12996.511,6.143135731,157.1660902,117.8605359,109.7132608,840.0856798,1016.276297,31.88263412,1.666385236,1.658042315,36.91527778,181.5261208,156.5608391,182930
9/10/2020,9.191666667,1999,66.71,23.89333333,24,13033.095,6.035274412,160.1475818,169.2814625,107.8916326,846.5641503,1033.523493,31.76304675,1.66022152,1.648983118,37.44444444,182.845533,159.7495085,184430
9/11/2020,9.308333333,2022.9,66.59333333,24.01,24,13403.09,6.219701993,162.7943207,117.093996,107.3188344,856.8022674,1049.861711,30.97528449,1.672211867,1.692114798,38.58541667,185.2579186,155.2037186,190980
9/12/2020,9.235135135,1977.75,66.82,22.845,23.71666667,12816.32,6.100576861,161.0921024,131.5710306,108.0125508,863.6168592,1049.029606,29.65516012,1.680105929,1.646369097,37.16180556,182.7913865,147.7909653,190920
9/15/2020,9.16056338,1974.545455,67.26,24,22.55,10201.32,5.021951808,146.0528954,128.6764739,95.66389164,625.3813236,980.502141,27.25699055,1.561801591,1.276965495,30.04583333,167.6797799,105.1004181,186830
9/16/2020,9.211111111,2012.4,67.23,23.34333333,24,12990.67,6.321100046,151.8098173,135.4202876,101.3373516,834.3033496,1012.437402,28.31220918,1.640052179,1.653415573,37.20833333,186.1889893,142.585906,181890
9/17/2020,9.036619718,2075.2,67.00333333,23.08333333,24,12834.99,6.231269763,155.5991133,143.1329092,103.0915478,834.736488,1015.371946,27.92525461,1.640065303,1.6528892,37.24444444,186.3704001,142.1119652,182540
9/18/2020,9.065277778,1947.363636,67.04,22.27666667,23.35,12110.26,5.759741483,155.575646,158.0311793,101.7505883,815.695251,1031.65171,27.90078273,1.640038812,1.532618755,36.56180556,184.0545606,130.3275287,179520
9/19/2020,9.019444444,1980.333333,67.04333333,22.73,24,13049.14,6.127427874,158.1515317,143.8782109,99.18703437,837.0895719,1035.450432,27.98205168,1.639991035,1.66755425,37.53402778,185.679853,157.1774837,182370
9/20/2020,9.159722222,1969.272727,67.01666667,23.2,24,12618.62,6.11737087,156.8088424,156.1366319,103.4687064,834.2907593,1025.121052,28.8987611,1.639975236,1.660522819,37.925,185.7305352,151.6162217,183910
9/21/2020,9.325,1976.625,66.97,22.87,24,12724.06,6.236684298,154.1737118,129.3995003,102.3752005,839.5990833,1031.091161,28.9116308,1.640013082,1.683486088,37.83541667,185.1690088,160.0796328,186910
9/22/2020,9.32,1905,66.97,22.87,18,9877.67,4.256452037,150.3516172,172.6494627,97.18621219,678.6365311,961.395335,28.26683787,1.61579261,1.213727911,29.91504178,165.5908016,120.9911384,190450
9/24/2020,9.135211268,1993.818182,66.99333333,23.06,23.56666667,11943.64,5.735810599,151.032437,114.219921,111.6567419,725.6791024,1018.015763,26.699545,1.635445792,1.488108219,34.95416667,180.1288085,125.3300505,192370
9/25/2020,9.184722222,2008.9,66.66,23.52,24,13151.21,6.262559586,155.6896819,151.0973432,116.0493761,839.572914,1013.016151,27.3232244,1.640107663,1.667366762,37.79652778,186.3803342,148.0142135,184510
9/26/2020,9.255555556,2076.909091,66.73,22.02666667,24,12797.34,6.051885118,155.4832779,152.4975935,117.692178,837.1457111,1026.885871,29.03061804,1.640101832,1.621904329,37.70902778,185.3386515,134.6548971,184210
9/27/2020,9.091666667,2091.363636,66.89666667,22.86333333,24,12745.45,6.013710581,157.0695112,128.3637307,119.58697,829.1308583,1020.862053,29.63844648,1.640042319,1.625792886,38.06666667,184.9936476,140.7462191,182380
9/28/2020,9.144444444,2033,67.34333333,23.64666667,24,12936.08,6.137345943,159.4240405,120.933299,118.1941075,829.171536,1022.211239,28.2227573,1.640032422,1.633301727,37.83055556,185.8196857,134.4849604,189330
9/29/2020,9.195714286,2033.545455,67.27666667,23.85666667,24,13172.01,5.966422349,168.1191325,116.6698747,113.4748193,847.649017,1037.437881,25.63555272,1.640260723,1.674511845,38,189.1397158,152.9198933,195200
9/30/2020,9.1875,1969.090909,67.38333333,23.84666667,23.05,11890.83,5.607810893,162.7508911,118.479302,118.5240205,817.7800938,1021.030937,22.21219081,1.640721311,1.515378616,34.89444444,181.8546995,132.9099855,187830
10/1/2020,9.184722222,2001.833333,67.27,23.37333333,24,12998.8,6.056208883,161.93272,112.1181273,114.3955392,830.1626745,1028.984189,23.43063366,1.640305755,1.613373039,37.88611111,187.7918169,166.2458358,190190
10/2/2020,9.156944444,2028.454545,67.06666667,22.99666667,24,13004.64,6.077050113,161.4356276,113.9922532,114.8919885,844.0411733,1026.440341,25.10106689,1.64030551,1.64074011,38.20138889,187.034044,143.0413031,185770
10/3/2020,9.2375,2036.272727,67.30333333,22.53333333,23.95,12883.04,6.256459127,156.0315353,130.0065647,117.9689064,835.7098756,1016.675617,26.5361781,1.640361414,1.608667792,37.29236111,184.3750434,137.0646463,187430
10/4/2020,9.252777778,2039.166667,67.30333333,22.56333333,23.93333333,12763.3,6.131264377,157.3014581,134.7494916,116.8784905,821.561442,1022.193878,26.06873222,1.640351865,1.57015556,37.83472222,186.5850698,125.8435696,188510
10/5/2020,9.103125,1983,67.1,21.85,24,13005.07,6.169432824,156.5031271,114.9266203,114.6285129,829.644323,1019.889891,26.54524277,1.6403719,1.621393401,37.94722222,186.2897277,151.5467876,200260
10/6/2020,9.360869565,1992.333333,67.14333333,20.94333333,23.48333333,12284.81,6.024049844,155.2060679,130.2702785,116.7946326,798.5713987,1023.48037,25.67328997,1.584368222,1.524932903,36.01041667,183.2373426,120.1854978,197440
10/7/2020,9.210909091,1981.25,67.31333333,20.94333333,23.81666667,12360.93,6.013872682,158.1875083,122.6402242,118.4514413,816.048193,1021.407034,24.47518451,1.606578601,1.521541766,36.55972222,185.436625,110.8074618,197610
10/8/2020,9.132394366,2018.090909,67.42333333,21.38333333,18.93333333,9340.94,4.600053712,133.2999699,134.0943931,106.7952525,660.9364071,964.4493112,24.37472795,1.57932829,1.179759312,29.48125,167.6294484,96.36546534,191950
10/9/2020,9.069444444,1969.272727,67.34,20.89333333,23.4,12585.18,6.235826309,156.6326268,157.6176091,113.3141609,813.8539336,1029.144659,22.41303817,1.640353705,1.56683205,36.10138889,185.0780217,126.1302854,210420
10/10/2020,9.233802817,2014.333333,67.13333333,19.81,24,13320.35,6.524629958,161.5967389,117.6879977,112.8872074,843.6301453,1044.914907,20.98200822,1.640263219,1.668147996,38.57708333,192.6737785,122.4618472,211360
10/11/2020,9.245833333,2048.4,67.06666667,21.01,24,13189.75,6.513542499,158.3443133,116.9395822,112.8466244,832.6562522,1055.56025,18.8805456,1.640430441,1.642640819,38.62708333,194.3989318,118.9114436,215010
10/12/2020,9.188333333,2007.375,66.70666667,21.52,24,13371.81,6.517072727,159.5506516,116.3080257,112.7777079,830.8799746,1060.029983,19.02161545,1.640472488,1.674164623,38.90833333,195.5111999,121.8350508,218930
10/13/2020,9.18627451,2015.8,67.385,22.53,23.98333333,13164.94,6.337690283,160.4366784,118.3884311,114.5140003,828.3445612,1052.99912,19.0138383,1.64050551,1.627927212,37.34652778,190.9914141,126.0417621,213560
10/14/2020,9.254929577,2033.636364,66.89,21.72666667,21.05,9235.57,4.629014132,149.8147588,122.8108425,112.9335566,688.7299664,1019.589659,19.36312192,1.618053498,1.15832942,29.28888889,170.5103382,89.2548776,191010
10/15/2020,9.254166667,2002.166667,66.97666667,21.71333333,23.98333333,12719.3,6.174505746,154.4369365,116.9714722,114.9330353,808.8622873,1059.444402,19.81075968,1.639617246,1.536351798,36.77013889,189.8081696,121.0737584,209620
10/16/2020,9.243055556,2063.7,66.93333333,20.94333333,23.9,12831.07,6.169087678,154.9997904,116.8135859,115.3267595,834.8399331,1057.912806,21.32450691,1.640385789,1.573238402,37.61180556,191.2154582,128.2074145,208130
10/17/2020,9.248148148,1937.5,67.06,21.57,24,13005.87,6.38822392,152.6193194,119.2382062,117.0223259,850.7704399,1063.537303,20.88064593,1.640279052,1.594804537,36.75138889,188.9650487,138.7586998,214700
10/19/2020,9.195652174,2011.181818,67.05666667,22.08,22.3,10694.46,5.171855254,148.9244664,108.5961925,104.0804689,628.7388674,1013.276853,20.25176888,1.627999783,1.281168257,32.30416667,177.9373557,91.54284608,202410
10/20/2020,9.27037037,2031,67.305,22.245,22.86666667,11966.2,5.847217999,148.2311932,115.6906108,114.673724,783.3008588,1024.86768,21.39704022,1.633826761,1.46415681,34.87777778,184.0722111,124.4680111,201160
10/21/2020,9.27037037,2031,67.305,22.245,17.28333333,9031.69,4.460220679,122.5357796,119.0818903,105.8044843,748.9606571,901.4866958,22.17299895,1.558587458,1.183383517,28.90902778,165.5566561,110.1457766,181560
10/27/2020,9.045652174,1983,66.69333333,24.05,22.05,10512.37,5.017776368,167.0561074,124.9794001,112.6195704,715.1428625,1027.929805,21.77915425,1.559111764,1.3358664,30.66875,172.0157734,119.2562764,195430
10/28/2020,8.934482759,1968.4,66.60333333,21.90333333,21.98333333,11246.54,5.473655289,162.8889426,124.953657,113.9843818,760.3199182,1016.129103,21.82132642,1.623726726,1.460003854,33.37847222,179.1666569,125.8445338,192960
10/29/2020,9.209722222,1967.8,67.07666667,22.11333333,22.5,11613.53,5.22391391,171.1328489,120.0375596,113.4578379,793.7941562,1047.130838,21.02378522,1.640462178,1.499980595,34.4,182.8259175,103.786272,196000
10/30/2020,9.209090909,1947.181818,67.22333333,21.71333333,24,12835.9,6.116612932,162.5078633,119.7094048,113.9451437,841.8365007,1049.847364,20.81277201,1.640444575,1.65908448,37.09513889,189.9118383,120.6156326,208880
10/31/2020,9.151388889,1952.583333,67.11333333,21.23,24,12887.5,6.091570546,161.3832075,119.2077104,114.9277074,849.8009466,1074.538057,20.9032862,1.64048419,1.636237696,37.30694444,189.6298076,121.9706708,213370
11/1/2020,9.277586207,1984.857143,67.00666667,21.44,24,12867.16,5.954189751,167.7283646,122.3448218,115.9954764,841.9638741,1052.232054,21.59571694,1.640476345,1.63417209,37.15416667,188.4494612,124.0894816,206390
11/2/2020,9.216666667,2010.090909,66.69333333,21.82,21.6,10952.62,5.074908687,168.2527611,123.8139639,111.9262958,760.494252,1012.642394,21.69773343,1.640393359,1.390323976,32.48125,175.9317101,113.6421907,197810
11/3/2020,9.234722222,1944.833333,66.66,22.61,23.96666667,13060.57,6.04623792,162.5963528,115.7321979,114.0370765,832.1384507,1046.281152,20.72138939,1.64024034,1.647299142,37.30416667,189.009668,139.9234348,209100
11/4/2020,9.140277778,1936,66.82333333,23.28,24,13148.27,6.099244894,162.2340095,118.6361678,116.8507634,861.177563,1046.360193,21.00502114,1.640237839,1.664295089,37.05902778,188.7016548,141.4836168,210980
11/5/2020,9.201666667,1957.692308,66.83333333,23.26,24,13269.32,6.210253761,163.3123454,118.4321927,116.358479,855.8316416,1011.231527,20.7625836,1.640250165,1.70250936,37.25902778,189.4065928,128.660422,196360
11/6/2020,9.202777778,2167.833333,66.13333333,20.20333333,24,13145.82,6.036840626,163.6747795,113.3587111,112.5484855,841.6555132,1004.588861,20.92619403,1.640336971,1.690873477,36.89166667,187.2749906,123.782452,197670
11/7/2020,9.0375,1981,65.805,19.77,24,12836.05,5.980995434,164.1944908,112.9570397,110.8890478,814.5625746,1009.468277,20.61729382,1.640370999,1.672846491,37.23819444,187.9202758,128.5892823,212240
11/8/2020,9.169444444,1898.25,66.73,22.83,23.78333333,12678.6,5.77077824,165.0831063,115.130255,110.3975133,808.5400554,1016.854556,21.20867132,1.640144992,1.654766375,37.15972222,187.3940586,125.7731184,197390
11/9/2020,9.242857143,1795.333333,66.52,23.81,24,13238.47,6.106025892,167.5358952,115.2648142,95.94323658,859.4767783,1038.951604,19.89702081,1.640189853,1.732437024,36.94583333,189.5088898,152.2386258,200860
11/13/2020,9.215277778,1876.444444,67.44,22.565,24,13177.1,6.213674303,160.0556682,118.2162808,98.79751299,822.9025964,1033.611169,16.17893658,1.640280305,1.646526895,37.19236111,192.1811596,135.7479729,212780
11/14/2020,9.372222222,1804.5,67.44,22.64,24,13183.47,6.152100613,163.0890205,117.5367555,101.2645436,840.234455,1063.060043,13.00684136,1.640333742,1.651639987,36.54652778,191.4295805,141.3786264,218980
11/15/2020,9.334027778,1866.25,67.335,22.39,23.46666667,12945.44,6.284351441,155.1049264,119.0984273,108.1446622,852.9523148,1080.994376,12.28571009,1.644689957,1.583683953,35.14097222,190.2339151,120.3481601,225280
11/16/2020,9.345833333,1839.454545,67.225,21.815,24,13270.3,6.587739755,151.7075571,120.9893567,111.095887,861.4796928,1040.836842,13.72724495,1.64022388,1.650331985,35.42152778,188.7584729,125.7929077,210530
11/17/2020,9.404166667,1834.583333,66.975,22.12,24,13179.34,6.568830236,151.3752403,121.8393195,111.4755759,871.0541573,1061.187608,15.45558636,1.659409646,1.617304642,35.68472222,189.177301,132.049239,216880
11/18/2020,9.180555556,1881.25,66.85,22.545,24,13378.97,6.522404639,157.2460646,122.9408711,107.4297513,870.5073494,1059.937362,16.24838344,1.676091903,1.655969114,36.08888889,189.6704826,134.8591349,219470
11/19/2020,9.15,1856.6,67.28,23.38,24,12677.53,6.102602303,159.5764642,119.4304857,106.3009844,866.2822418,1037.291667,15.6894508,1.663955964,1.599252831,35.10138889,186.769866,130.7134704,200540
11/20/2020,9.294029851,1913.5,67.59,23.56,23.96666667,12540.87,5.946625828,158.5767852,114.7684192,106.1232644,845.0044116,1024.260344,15.53545283,1.66036336,1.570648462,34.40902778,186.7064172,115.4511002,196470
11/21/2020,9.294029851,1913.5,67.59,23.56,23.96666667,12008.46,5.867760879,155.8541771,120.8100953,110.4104896,825.5492733,1028.309098,16.12313115,1.654082874,1.488608915,32.94375,181.1837627,114.1249269,197580
