Date,Time,Blaine_After_HPGR
11/27/2020,23:05,1653
11/28/2020,1:05,1877
11/28/2020,5:05,1959
11/28/2020,7:05,1848
11/28/2020,13:05,1918
11/28/2020,15:05,1986
11/28/2020,17:05,1877
11/28/2020,19:05,1820
11/28/2020,21:05,1820
11/28/2020,23:05,1834
11/29/2020,1:05,2089
11/29/2020,3:05,1918
11/29/2020,5:05,1999
11/29/2020,7:05,2012
11/29/2020,11:05,1945
11/29/2020,15:05,1972
11/29/2020,17:05,1959
11/29/2020,19:05,1999
11/29/2020,21:05,1791
11/29/2020,23:05,1918
11/30/2020,1:05,1945
11/30/2020,3:05,1863
11/30/2020,5:05,1776
11/30/2020,7:05,1761
12/1/2020,1:05,1945
12/1/2020,3:05,1932
12/1/2020,5:05,1805
12/1/2020,9:05,1834
12/1/2020,11:05,1848
12/1/2020,13:05,1820
12/1/2020,15:05,1834
12/1/2020,17:05,1746
12/1/2020,19:05,1791
12/1/2020,21:05,1986
12/1/2020,23:05,1891
12/2/2020,1:05,1918
12/2/2020,3:05,1918
12/2/2020,5:05,1538
12/2/2020,7:05,1776
12/2/2020,9:05,1863
12/2/2020,11:05,1834
12/2/2020,15:05,1834
12/2/2020,17:00,1776
12/2/2020,19:05,1761
12/2/2020,21:05,1959
12/2/2020,23:05,1820
12/3/2020,1:05,1805
12/3/2020,3:05,1834
12/3/2020,5:05,1776
12/3/2020,7:05,1834
12/3/2020,9:05,1891
12/3/2020,11:05,1877
12/3/2020,15:05,1848
12/3/2020,17:05,1791
12/3/2020,21:05,1820
12/3/2020,23:05,1848
12/4/2020,1:05,1877
12/4/2020,3:05,1877
12/4/2020,5:05,1863
12/4/2020,7:15,1959
12/4/2020,9:05,2089
12/4/2020,11:15,1932
12/4/2020,13:05,1918
12/4/2020,15:05,1863
12/4/2020,17:05,1918
12/4/2020,19:05,1918
12/4/2020,23:05,1972
12/5/2020,1:05,1999
12/5/2020,3:05,1905
12/5/2020,5:05,1959
12/5/2020,7:05,1945
12/5/2020,9:05,2038
12/5/2020,11:05,1932
12/5/2020,13:05,1932
12/5/2020,15:05,1945
12/5/2020,17:05,1805
12/5/2020,19:05,1959
12/5/2020,21:05,1999
12/5/2020,23:05,2101
12/6/2020,1:05,2089
12/6/2020,3:05,1700
12/6/2020,5:05,2089
12/6/2020,7:05,1945
12/6/2020,9:05,2063
12/6/2020,11:05,1731
12/6/2020,13:05,2114
12/6/2020,15:05,2076
12/6/2020,21:05,2051
12/7/2020,1:05,1999
12/7/2020,3:05,2114
12/7/2020,5:05,2051
12/7/2020,7:05,2051
12/7/2020,9:05,2051
12/7/2020,11:05,2101
12/7/2020,13:05,2101
12/7/2020,15:05,2076
12/7/2020,23:05,1972
12/8/2020,1:05,2076
12/8/2020,3:05,1959
12/8/2020,5:05,1716
12/8/2020,7:05,1972
12/8/2020,11:05,2139
12/8/2020,13:05,2051
12/8/2020,15:05,1959
12/8/2020,17:05,1986
12/8/2020,19:05,1986
12/8/2020,21:05,2114
12/8/2020,23:05,2076
12/9/2020,1:05,1999
12/9/2020,3:05,1918
12/9/2020,5:05,1999
12/9/2020,7:05,1834
12/9/2020,9:05,1918
12/9/2020,11:05,2025
12/9/2020,13:05,1986
12/9/2020,15:05,1999
12/9/2020,17:00,1986
12/9/2020,19:05,2051
12/9/2020,21:05,2012
12/9/2020,23:05,2051
12/10/2020,1:05,2076
12/10/2020,3:05,2038
12/10/2020,5:05,1891
12/10/2020,7:05,1986
12/10/2020,9:05,1999
12/10/2020,11:05,2051
12/10/2020,15:05,2114
12/10/2020,17:05,1959
12/10/2020,21:05,1918
12/10/2020,23:05,2076
12/11/2020,1:05,2101
12/11/2020,3:05,1999
12/11/2020,5:05,1986
12/11/2020,7:05,1999
12/11/2020,9:05,2101
12/11/2020,11:05,2076
12/11/2020,13:05,2126
12/11/2020,15:05,2051
12/11/2020,17:05,1805
12/11/2020,19:05,1918
12/11/2020,21:05,1918
12/11/2020,23:05,1972
12/12/2020,1:05,2038
12/12/2020,3:10,2025
12/12/2020,5:05,2175
12/12/2020,7:05,2163
12/12/2020,9:05,1959
12/12/2020,11:05,1932
12/12/2020,13:05,2114
12/12/2020,17:05,1945
12/12/2020,19:05,2089
12/12/2020,21:05,1891
12/12/2020,23:05,1918
12/13/2020,3:05,1945
12/13/2020,5:05,2114
12/13/2020,7:05,1959
12/13/2020,9:05,1986
12/13/2020,11:05,1972
12/13/2020,13:05,2038
12/13/2020,15:05,2025
12/13/2020,17:05,1959
12/13/2020,21:05,2051
12/13/2020,23:05,1986
12/14/2020,1:05,2063
12/14/2020,3:05,2089
12/14/2020,5:05,2304
12/14/2020,7:05,2114
12/14/2020,9:05,1972
12/14/2020,11:05,2051
12/14/2020,13:05,2327
12/14/2020,15:05,2199
12/14/2020,17:05,2187
12/14/2020,19:05,1932
12/14/2020,23:05,1972
12/15/2020,1:05,2051
12/15/2020,3:15,1999
12/15/2020,5:05,2114
12/15/2020,7:05,1999
12/15/2020,9:05,2025
12/15/2020,17:05,2012
12/15/2020,19:05,1959
12/15/2020,21:05,1972
12/15/2020,23:05,2051
12/16/2020,1:05,2025
12/16/2020,3:05,1891
12/16/2020,5:05,1891
12/16/2020,7:05,1891
12/16/2020,9:05,1776
12/16/2020,11:05,1972
12/16/2020,13:05,1972
12/16/2020,15:05,1999
12/16/2020,17:05,2076
12/16/2020,19:05,2175
12/16/2020,21:05,2114
12/16/2020,23:05,1986
12/17/2020,1:05,1986
12/17/2020,3:05,2051
12/17/2020,5:05,1863
12/17/2020,7:05,1959
12/17/2020,9:05,1959
12/17/2020,11:05,1918
12/17/2020,13:05,1972
12/17/2020,15:05,1999
12/17/2020,17:05,2089
12/17/2020,19:05,1932
12/17/2020,21:05,2025
12/17/2020,23:05,2038
12/18/2020,1:05,2012
12/18/2020,5:05,1848
12/18/2020,19:05,1834
12/19/2020,7:05,1905
12/19/2020,9:05,1972
12/19/2020,11:05,1932
12/19/2020,13:05,1891
12/19/2020,17:05,1891
12/19/2020,19:05,1863
12/19/2020,21:05,1972
12/19/2020,23:05,1986
12/20/2020,1:05,1932
12/20/2020,3:05,1999
12/20/2020,5:05,1986
12/20/2020,7:05,2025
12/20/2020,9:05,2076
12/20/2020,11:05,1972
12/20/2020,13:05,1959
12/20/2020,15:05,1945
12/20/2020,17:05,1791
12/20/2020,19:05,1791
12/20/2020,21:05,1834
12/20/2020,23:05,1986
12/21/2020,1:05,1905
12/21/2020,3:05,1945
12/21/2020,7:05,1972
12/21/2020,9:05,2038
12/21/2020,11:05,1959
12/21/2020,13:05,1905
12/21/2020,15:05,1972
12/21/2020,17:05,1776
12/21/2020,19:05,1700
12/21/2020,21:05,1972
12/21/2020,23:05,1891
12/22/2020,1:05,1999
12/22/2020,3:05,1731
12/22/2020,5:05,1986
12/22/2020,7:05,1905
12/22/2020,9:05,1945
12/22/2020,11:05,1986
12/22/2020,13:05,2038
12/22/2020,15:05,2012
12/22/2020,17:05,1891
12/22/2020,21:05,1986
12/22/2020,23:05,1905
12/23/2020,1:05,1932
12/23/2020,3:05,1932
12/23/2020,5:05,1959
12/23/2020,7:05,1891
12/23/2020,11:05,1932
12/23/2020,13:05,1918
12/23/2020,15:05,1918
12/23/2020,17:10,1731
12/23/2020,18:54,1716
12/23/2020,21:05,1820
12/23/2020,23:05,1972
12/24/2020,1:05,1932
12/24/2020,3:05,1891
12/24/2020,5:05,1863
12/24/2020,7:05,1891
12/24/2020,9:05,1945
12/24/2020,11:05,1834
12/24/2020,13:05,1877
12/24/2020,15:05,1932
12/24/2020,19:05,1918
12/24/2020,21:05,1905
12/24/2020,23:05,1905
12/25/2020,1:05,1986
12/25/2020,3:05,1905
12/25/2020,5:05,1877
12/25/2020,7:05,1848
12/25/2020,9:05,1945
12/25/2020,11:05,1891
12/25/2020,15:05,1932
12/25/2020,17:05,1945
12/25/2020,19:05,1863
12/25/2020,21:05,1877
12/25/2020,23:05,1986
12/26/2020,1:05,2051
12/26/2020,3:05,1848
12/26/2020,5:15,1848
12/26/2020,7:15,1891
12/26/2020,9:05,1776
12/26/2020,11:05,1972
12/26/2020,13:05,1972
12/26/2020,15:05,1863
12/26/2020,17:05,1891
12/26/2020,19:05,1863
12/26/2020,21:05,1834
12/26/2020,23:05,1776
12/27/2020,1:05,1637
12/27/2020,3:05,1905
12/27/2020,5:05,1986
12/28/2020,5:05,1776
12/28/2020,7:05,1848
12/28/2020,9:05,1820
12/28/2020,13:05,1848
12/28/2020,15:05,1805
12/28/2020,17:05,1716
12/28/2020,19:05,1716
12/29/2020,1:05,1746
12/29/2020,3:05,1820
12/29/2020,5:05,1731
12/29/2020,7:05,1746
12/29/2020,9:05,1805
12/29/2020,13:05,1746
12/29/2020,15:15,1805
12/29/2020,17:05,1776
12/29/2020,19:05,1820
12/29/2020,21:05,1776
12/30/2020,1:05,1959
12/30/2020,3:05,1863
12/30/2020,5:05,2051
12/30/2020,7:15,2012
12/30/2020,9:05,1834
12/30/2020,11:05,1820
12/30/2020,13:05,1731
12/30/2020,15:05,1776
12/30/2020,19:05,1805
12/30/2020,21:05,1877
12/30/2020,23:05,1685
12/31/2020,1:05,1761
12/31/2020,5:05,1863
12/31/2020,7:05,1820
12/31/2020,9:05,1863
12/31/2020,13:05,1791
12/31/2020,15:05,1746
12/31/2020,17:05,1761
12/31/2020,21:05,1805
12/31/2020,23:05,1776
1/1/2021,1:05,1805
1/1/2021,3:05,1848
1/1/2021,5:05,1932
1/1/2021,7:05,1820
1/1/2021,9:05,1877
1/1/2021,11:05,1746
1/1/2021,13:05,1731
1/1/2021,15:05,1716
1/1/2021,17:05,1877
1/1/2021,21:05,1834
1/1/2021,23:05,1820
1/2/2021,1:05,1791
1/2/2021,3:05,1716
1/2/2021,7:20,1820
1/2/2021,9:05,1731
1/2/2021,11:05,1731
1/2/2021,13:05,1891
1/2/2021,15:05,1877
1/2/2021,17:05,1820
1/2/2021,19:05,1834
1/2/2021,21:05,1932
1/2/2021,23:05,1820
1/3/2021,1:05,1776
1/3/2021,3:05,1776
1/3/2021,5:05,1776
1/3/2021,7:05,1761
1/3/2021,11:05,1791
1/3/2021,13:05,1761
1/3/2021,15:05,1776
1/3/2021,17:05,1776
1/3/2021,19:05,1791
1/3/2021,21:05,1761
1/3/2021,23:05,1731
1/4/2021,1:05,1731
1/4/2021,3:05,1761
1/4/2021,5:05,1776
1/4/2021,7:05,1761
1/4/2021,9:05,1805
1/4/2021,11:05,1805
1/4/2021,13:05,1805
1/4/2021,15:05,1746
1/4/2021,17:05,1776
1/4/2021,19:15,1731
1/4/2021,23:05,1731
1/5/2021,1:05,1700
1/5/2021,3:05,1776
1/5/2021,5:05,1820
1/5/2021,7:05,1776
1/5/2021,9:05,1746
1/5/2021,11:05,1848
1/5/2021,13:05,1746
1/5/2021,15:05,1805
1/5/2021,17:05,1731
1/5/2021,19:05,1776
1/5/2021,21:05,1761
1/5/2021,23:05,1834
1/6/2021,1:05,1791
1/6/2021,3:05,1877
1/6/2021,5:05,1848
1/6/2021,7:05,1805
1/6/2021,9:05,1776
1/6/2021,11:05,1877
1/6/2021,13:05,1776
1/6/2021,15:05,1848
1/6/2021,17:05,1848
1/6/2021,19:05,1761
1/6/2021,21:05,1700
1/7/2021,1:05,1820
1/7/2021,3:05,1848
1/7/2021,5:05,1820
1/7/2021,7:05,1805
1/7/2021,9:10,1848
1/7/2021,11:05,1791
1/7/2021,13:05,1848
1/7/2021,15:00,1848
1/7/2021,17:05,1731
1/7/2021,19:05,1791
1/7/2021,21:05,1820
1/7/2021,23:05,1863
1/8/2021,1:05,1834
1/8/2021,3:05,1731
1/8/2021,5:05,1877
1/8/2021,7:05,1805
1/8/2021,9:05,1834
1/8/2021,15:05,1905
1/8/2021,17:05,1791
1/8/2021,19:05,1700
1/8/2021,21:05,1637
1/8/2021,23:05,1820
1/9/2021,1:05,1805
1/9/2021,3:05,1791
1/9/2021,5:05,1746
1/9/2021,7:05,1791
1/9/2021,9:05,1776
1/9/2021,11:05,1791
1/9/2021,13:05,1805
1/9/2021,15:05,1848
1/9/2021,17:05,1863
1/9/2021,21:05,1761
1/9/2021,23:05,1805
1/10/2021,1:05,1805
1/10/2021,3:05,1761
1/10/2021,5:05,1834
1/10/2021,7:05,1761
1/10/2021,9:05,1834
1/10/2021,11:05,1746
1/10/2021,17:05,1820
1/10/2021,21:05,1791
1/10/2021,23:05,1776
1/11/2021,1:05,1834
1/11/2021,3:05,1820
1/11/2021,5:05,1731
1/11/2021,7:05,1746
1/11/2021,13:05,1791
1/11/2021,15:05,1805
1/11/2021,17:05,1863
1/11/2021,21:05,1731
1/11/2021,23:05,1776
1/12/2021,1:05,1761
1/12/2021,3:05,1716
1/12/2021,5:05,1820
1/12/2021,7:05,1805
1/12/2021,9:05,1877
1/12/2021,11:05,1653
1/12/2021,13:05,1863
1/12/2021,17:05,1731
1/12/2021,19:05,1776
1/12/2021,21:05,1848
1/12/2021,23:05,1776
1/13/2021,1:05,1746
1/13/2021,3:05,1820
1/13/2021,5:05,1820
1/13/2021,7:05,1791
1/13/2021,9:05,1791
1/13/2021,15:05,1820
1/13/2021,17:05,1805
1/13/2021,19:05,1805
1/13/2021,21:05,1791
1/13/2021,23:05,1918
1/14/2021,1:05,1761
1/14/2021,3:05,1761
1/14/2021,5:05,1776
1/14/2021,7:05,1834
1/14/2021,9:05,1848
1/14/2021,11:05,1746
1/14/2021,13:05,1805
1/14/2021,15:05,1791
1/14/2021,19:05,1834
1/14/2021,21:05,1820
1/14/2021,23:05,1791
1/15/2021,1:05,1820
1/15/2021,3:05,1834
1/15/2021,5:05,1918
1/15/2021,7:05,1877
1/15/2021,9:05,1791
1/15/2021,11:05,1877
1/15/2021,13:05,1805
1/15/2021,15:05,1918
1/15/2021,17:05,1820
1/15/2021,19:05,1820
1/15/2021,21:05,1761
1/15/2021,23:05,1820
1/16/2021,1:05,1805
1/16/2021,3:05,1905
1/16/2021,5:05,1891
1/16/2021,7:05,1877
1/16/2021,9:05,1863
1/16/2021,11:05,1863
1/16/2021,13:05,1932
1/16/2021,15:05,1891
1/16/2021,17:05,1877
1/16/2021,19:05,1820
1/16/2021,21:05,1834
1/16/2021,23:05,1848
1/17/2021,1:05,1863
1/17/2021,3:05,1877
1/17/2021,5:05,1805
1/17/2021,7:05,1918
1/17/2021,9:05,1918
1/17/2021,11:05,1791
1/17/2021,13:05,1834
1/17/2021,15:05,1805
1/17/2021,17:05,1834
1/17/2021,19:05,1986
1/17/2021,21:05,1776
1/17/2021,23:05,1918
1/18/2021,1:05,1905
1/18/2021,3:05,1820
1/18/2021,5:05,1932
1/18/2021,7:05,1848
1/18/2021,9:05,1918
1/18/2021,11:05,1863
1/18/2021,15:05,1877
1/18/2021,17:05,1905
1/18/2021,21:15,1905
1/18/2021,23:05,1863
1/19/2021,1:05,1918
1/19/2021,3:05,1918
1/19/2021,5:05,1877
1/19/2021,13:05,1986
1/19/2021,15:05,1905
1/19/2021,17:05,1918
1/20/2021,1:15,1848
1/20/2021,3:05,1820
1/20/2021,5:05,1891
1/20/2021,7:05,1877
1/20/2021,9:05,2012
1/20/2021,11:05,2025
1/20/2021,15:05,1716
1/20/2021,17:05,1905
1/20/2021,21:05,1848
1/20/2021,23:05,1877
1/21/2021,1:05,1834
1/21/2021,3:05,1932
1/21/2021,5:05,1834
1/21/2021,7:05,1848
1/21/2021,9:05,1891
1/21/2021,11:05,1834
1/21/2021,13:05,1848
1/21/2021,15:05,1834
1/21/2021,17:05,1945
1/21/2021,19:05,1932
1/21/2021,21:05,1848
1/21/2021,23:05,1637
1/22/2021,1:05,1905
1/22/2021,3:05,1805
1/22/2021,7:05,1863
1/22/2021,9:05,1905
1/22/2021,11:05,1863
1/22/2021,13:05,1805
1/22/2021,17:05,1848
1/22/2021,19:05,1731
1/22/2021,23:05,1918
1/23/2021,1:05,1848
1/23/2021,3:05,1761
1/23/2021,5:05,1891
1/23/2021,7:05,1805
1/23/2021,9:05,1972
1/23/2021,11:05,1863
1/23/2021,13:05,1805
1/23/2021,15:05,1746
1/23/2021,17:05,1820
1/23/2021,19:05,1820
1/23/2021,21:05,1731
1/23/2021,23:05,1863
1/24/2021,1:05,1791
1/24/2021,5:05,1863
1/24/2021,7:05,1746
1/24/2021,9:05,1834
1/24/2021,11:05,1834
1/24/2021,13:05,1932
1/24/2021,15:05,1521
1/24/2021,17:05,1891
1/24/2021,19:05,1805
1/24/2021,21:05,1776
1/24/2021,23:05,1685
1/25/2021,1:05,1746
1/25/2021,5:05,1776
1/25/2021,7:05,1731
1/25/2021,13:05,1848
1/25/2021,15:05,1791
1/25/2021,17:05,1877
1/25/2021,19:05,1877
1/25/2021,21:05,1848
1/25/2021,23:05,1820
1/26/2021,1:05,1834
1/26/2021,3:05,1805
1/26/2021,5:05,1746
1/26/2021,7:05,1877
1/26/2021,9:05,1820
1/26/2021,17:15,1805
1/26/2021,19:05,1848
1/27/2021,19:05,1877
1/27/2021,21:25,2063
1/27/2021,23:05,1863
1/28/2021,3:05,1877
1/28/2021,5:05,1805
1/28/2021,19:05,1820
1/28/2021,21:05,1905
1/28/2021,23:05,1834
1/29/2021,1:05,1863
1/29/2021,3:05,1848
1/29/2021,5:05,1918
1/29/2021,11:05,1932
1/29/2021,15:15,1820
1/29/2021,17:05,1918
1/29/2021,21:05,1972
1/29/2021,23:05,1905
1/30/2021,1:25,1905
1/30/2021,3:05,1918
1/30/2021,5:05,1918
1/30/2021,11:05,1877
1/30/2021,15:05,1791
1/30/2021,19:05,1555
1/30/2021,21:05,1761
1/30/2021,23:05,1972
1/31/2021,1:05,1905
1/31/2021,3:05,1791
1/31/2021,7:05,1776
1/31/2021,11:05,1700
1/31/2021,13:05,1863
1/31/2021,15:05,1848
1/31/2021,17:05,1848
1/31/2021,19:05,1905
1/31/2021,21:05,1834
1/31/2021,23:05,1685
2/1/2021,1:05,1877
2/1/2021,3:05,1746
2/1/2021,5:05,1761
2/1/2021,7:05,1877
2/1/2021,13:05,1891
2/1/2021,15:05,1891
2/1/2021,19:05,1848
2/1/2021,21:05,1761
2/1/2021,23:05,1791
2/2/2021,1:05,1746
2/2/2021,3:05,1820
2/2/2021,5:05,1848
2/2/2021,7:05,1820
2/2/2021,9:30,1863
2/2/2021,11:05,1877
2/2/2021,13:05,1918
2/2/2021,17:20,1877
2/2/2021,19:05,1891
2/2/2021,21:05,1986
2/2/2021,23:05,1945
2/3/2021,1:05,1820
2/3/2021,3:05,1834
2/3/2021,5:05,1863
2/3/2021,9:05,1791
2/3/2021,11:05,1834
2/3/2021,13:05,1905
2/3/2021,15:05,1918
2/3/2021,17:05,1891
2/3/2021,19:05,1776
2/3/2021,21:05,1891
2/3/2021,23:05,1877
2/4/2021,1:05,1959
2/4/2021,3:05,1863
2/4/2021,5:05,1863
2/4/2021,7:05,1761
2/4/2021,11:20,1905
2/4/2021,13:05,1731
2/4/2021,17:05,1621
2/4/2021,19:05,1700
2/4/2021,21:05,1999
2/4/2021,23:05,1905
2/5/2021,1:05,1848
2/5/2021,3:05,1820
2/5/2021,5:05,1776
2/5/2021,7:05,1848
2/5/2021,9:05,1848
2/5/2021,11:05,1621
2/5/2021,13:05,1863
2/5/2021,15:05,1848
2/5/2021,17:10,1877
2/5/2021,19:05,1805
2/5/2021,23:05,1848
2/6/2021,1:05,1834
2/6/2021,3:05,1848
2/6/2021,5:05,1891
2/6/2021,7:05,1834
2/6/2021,9:05,1791
2/6/2021,13:05,1805
2/6/2021,15:05,1905
2/6/2021,17:05,1503
2/6/2021,19:05,1791
2/6/2021,21:05,1863
2/6/2021,23:05,1731
2/7/2021,1:05,1700
2/7/2021,3:05,1834
2/7/2021,5:05,1761
2/7/2021,9:05,1716
2/7/2021,11:05,1805
2/7/2021,13:05,1731
2/7/2021,15:05,1776
2/7/2021,19:05,1685
2/7/2021,21:05,1746
2/7/2021,23:15,1731
2/8/2021,1:05,1761
2/8/2021,3:05,1805
2/8/2021,5:05,1891
2/8/2021,7:05,1834
2/8/2021,9:05,1731
2/8/2021,11:05,1877
2/8/2021,13:15,1761
2/8/2021,15:05,1791
2/8/2021,17:05,1700
2/9/2021,5:05,1863
2/9/2021,7:05,1776
2/9/2021,11:15,1761
2/9/2021,13:05,1731
2/9/2021,15:05,1761
2/9/2021,17:05,1761
2/9/2021,19:05,1700
2/9/2021,21:05,1700
2/9/2021,23:05,1731
2/10/2021,1:05,1716
2/10/2021,3:05,1538
2/10/2021,5:05,1731
2/10/2021,7:05,1653
2/10/2021,11:05,1685
2/10/2021,13:05,1731
2/10/2021,15:05,1746
2/10/2021,17:05,1731
2/10/2021,21:05,1731
2/10/2021,23:05,1776
2/11/2021,1:05,1731
2/11/2021,3:05,1716
2/11/2021,5:05,1716
2/11/2021,7:05,1669
2/11/2021,9:05,1700
2/11/2021,10:15,1653
2/11/2021,11:05,1653
2/11/2021,13:05,1731
2/11/2021,15:05,1746
2/11/2021,17:05,1700
2/11/2021,19:05,1716
2/11/2021,21:05,1761
2/11/2021,23:05,1669
2/12/2021,1:05,1700
2/12/2021,3:05,1746
2/12/2021,5:05,1716
2/12/2021,7:05,1746
2/12/2021,9:05,1746
2/12/2021,11:05,1731
2/12/2021,13:05,1669
2/12/2021,15:05,1700
2/12/2021,19:05,1653
2/12/2021,21:05,1863
2/12/2021,23:05,1761
2/13/2021,1:05,1731
2/13/2021,5:05,1746
2/13/2021,7:05,1669
2/13/2021,13:05,1731
2/13/2021,15:05,1731
2/13/2021,17:05,1820
2/13/2021,19:05,1776
2/13/2021,21:05,1776
2/13/2021,23:05,1776
2/14/2021,1:05,1731
2/14/2021,3:05,1791
2/14/2021,5:05,1776
2/14/2021,7:05,1700
2/14/2021,9:05,1761
2/14/2021,13:05,1761
2/14/2021,15:05,1538
2/14/2021,17:05,1746
2/14/2021,19:05,1761
2/14/2021,21:05,1637
2/15/2021,1:05,1653
2/15/2021,5:05,1776
2/15/2021,9:05,1700
2/15/2021,11:05,1761
2/15/2021,13:05,1776
2/15/2021,15:05,1805
2/15/2021,17:05,1700
2/15/2021,19:05,1791
2/15/2021,21:05,1863
2/15/2021,23:05,1820
2/16/2021,1:05,1761
2/16/2021,3:05,1791
2/16/2021,5:05,1820
2/16/2021,7:05,1805
2/16/2021,9:05,1685
2/16/2021,11:05,1834
2/16/2021,13:05,1891
2/16/2021,17:05,1848
2/16/2021,19:05,1746
2/16/2021,21:05,1805
2/16/2021,23:05,1761
2/17/2021,3:05,1820
2/17/2021,5:05,1877
2/17/2021,7:05,1848
2/17/2021,11:15,1848
2/17/2021,13:05,1834
2/17/2021,17:05,1820
2/17/2021,19:05,1863
2/17/2021,21:05,1805
2/17/2021,23:05,1805
2/18/2021,1:05,1669
2/18/2021,3:05,1820
2/18/2021,5:05,1791
2/18/2021,7:05,1805
2/18/2021,9:05,1805
2/18/2021,13:05,1877
2/18/2021,15:05,1848
2/18/2021,19:05,1863
2/18/2021,21:05,1848
2/19/2021,1:05,1834
2/19/2021,3:05,1820
2/19/2021,5:05,1891
2/19/2021,7:05,1834
2/19/2021,9:05,1834
2/19/2021,11:05,1805
2/19/2021,13:05,1834
2/19/2021,15:05,1791
2/19/2021,17:05,1863
2/19/2021,19:05,1820
2/19/2021,23:05,1805
2/20/2021,1:05,1848
2/20/2021,3:05,1805
2/20/2021,7:05,1863
2/20/2021,9:05,1877
2/20/2021,13:05,1972
2/20/2021,15:10,1820
2/20/2021,17:05,1848
2/20/2021,19:05,1834
2/20/2021,21:05,1776
2/21/2021,1:05,1877
2/21/2021,3:20,1761
2/21/2021,5:05,1863
2/22/2021,7:05,1891
2/22/2021,11:05,1848
2/22/2021,13:05,1918
2/22/2021,17:05,1791
2/22/2021,19:05,1877
2/22/2021,21:05,1820
2/22/2021,23:05,1805
2/23/2021,1:05,1820
2/23/2021,3:05,1848
2/23/2021,5:05,1848
2/23/2021,7:05,1805
2/23/2021,9:05,1848
2/23/2021,11:05,1791
2/23/2021,17:05,1685
2/23/2021,19:05,1834
2/23/2021,21:05,1805
2/23/2021,23:05,1776
2/24/2021,1:05,1761
2/24/2021,3:05,1820
2/24/2021,5:05,1834
2/24/2021,7:05,1820
2/24/2021,9:05,1716
2/24/2021,11:05,1716
2/24/2021,13:05,1761
2/24/2021,15:05,1834
2/24/2021,17:05,1776
2/24/2021,19:05,1761
2/24/2021,21:05,1776
2/25/2021,1:05,1731
2/25/2021,3:05,1776
2/25/2021,9:05,1776
2/25/2021,11:05,1776
2/25/2021,13:05,1834
2/25/2021,15:05,1776
2/25/2021,19:05,1863
2/25/2021,23:05,1761
2/26/2021,1:05,1746
2/26/2021,3:05,1791
2/26/2021,5:05,1746
2/26/2021,7:05,1700
2/26/2021,9:05,1776
2/26/2021,11:05,1776
2/27/2021,3:05,1776
2/27/2021,5:05,1685
2/27/2021,7:05,1746
2/27/2021,11:05,1700
2/27/2021,15:05,1746
2/27/2021,17:05,1731
2/27/2021,21:05,1716
2/27/2021,23:05,1820
2/28/2021,1:05,1761
2/28/2021,3:05,1805
2/28/2021,5:05,1716
2/28/2021,7:05,1848
2/28/2021,11:05,1653
2/28/2021,13:05,1746
2/28/2021,15:05,1820
2/28/2021,17:05,1731
2/28/2021,19:05,1669
2/28/2021,21:05,1746
2/28/2021,23:15,1746
3/1/2021,1:05,1746
3/1/2021,3:05,1820
3/1/2021,11:05,1700
3/1/2021,13:05,1731
3/1/2021,15:05,1716
3/1/2021,17:05,1716
3/1/2021,19:10,1669
3/1/2021,21:05,1716
3/1/2021,23:05,1776
3/2/2021,5:15,1746
3/2/2021,7:05,1791
3/2/2021,11:05,1761
3/2/2021,13:05,1746
3/2/2021,15:05,1621
3/2/2021,17:05,1891
3/2/2021,19:05,1716
3/2/2021,23:05,1805
3/3/2021,1:15,1746
3/3/2021,3:05,1669
3/3/2021,5:05,1791
3/3/2021,7:05,1791
3/3/2021,9:05,1834
3/3/2021,11:05,1761
3/3/2021,13:05,1820
3/3/2021,19:05,1891
3/3/2021,21:05,1746
3/3/2021,23:10,1820
3/4/2021,1:05,1761
3/4/2021,3:05,1669
3/4/2021,7:05,1834
3/4/2021,9:05,1746
3/4/2021,11:15,1761
3/4/2021,13:05,1776
3/4/2021,15:05,1805
3/4/2021,17:05,1791
3/4/2021,19:05,1820
3/4/2021,21:05,1891
3/4/2021,23:05,1731
3/5/2021,1:05,1791
3/5/2021,3:05,1776
3/5/2021,5:05,1805
3/5/2021,7:00,1716
3/5/2021,9:05,1834
3/5/2021,11:05,1731
3/5/2021,13:05,1863
3/5/2021,15:05,1791
3/5/2021,17:05,1746
3/5/2021,19:05,1834
3/5/2021,21:05,1834
3/5/2021,23:05,1669
3/6/2021,1:05,1820
3/6/2021,3:05,1805
3/6/2021,5:05,1820
3/6/2021,7:05,1761
3/6/2021,9:05,1834
3/6/2021,11:15,1820
3/6/2021,13:05,1820
3/6/2021,15:05,1877
3/6/2021,17:05,1791
3/6/2021,19:05,1877
3/6/2021,21:05,1791
3/6/2021,23:05,1731
3/7/2021,1:05,1761
3/7/2021,3:05,1820
3/7/2021,5:05,1820
3/7/2021,7:05,1834
3/7/2021,13:05,1820
3/7/2021,15:05,1834
3/7/2021,17:05,1746
3/7/2021,19:05,1761
3/7/2021,21:05,1918
3/7/2021,23:05,1820
3/8/2021,1:05,1863
3/8/2021,3:05,1877
3/8/2021,5:05,1820
3/8/2021,9:30,1761
3/8/2021,11:05,1834
3/8/2021,13:05,1863
3/8/2021,15:05,1834
3/8/2021,17:05,1776
3/8/2021,19:05,1746
3/8/2021,21:05,1776
3/8/2021,23:05,1791
3/9/2021,1:05,1834
3/9/2021,3:05,1805
3/9/2021,5:05,1685
3/9/2021,7:15,1820
3/9/2021,11:05,1521
